Timestamp,Temperature,Humidity
11/22/2013 2:05:06,18.5,32
11/22/2013 2:06:08,18.5,31.5
11/22/2013 2:07:11,18.5,32.3
11/22/2013 2:08:13,18.5,33.4
11/22/2013 2:09:16,18.5,33.3
11/22/2013 2:10:19,18.5,30.6
11/22/2013 2:11:21,18.5,34.4
11/22/2013 2:12:24,18.5,32.8
11/22/2013 2:13:26,18.5,32.3
11/22/2013 2:14:29,18.5,33.4
11/22/2013 2:15:32,18.5,35.8
11/22/2013 2:16:34,18.5,32.2
11/22/2013 2:17:37,18.5,35.5
11/22/2013 2:18:40,18.5,30.4
11/22/2013 2:19:42,18.4,31.8
11/22/2013 2:20:45,18.5,31.2
11/22/2013 2:21:48,18.5,30.4
11/22/2013 2:22:50,18.5,30.7
11/22/2013 2:23:53,18.4,31.9
11/22/2013 2:24:55,18.5,31.8
11/22/2013 2:25:58,18.5,35.5
11/22/2013 2:27:00,18.5,35
11/22/2013 2:28:03,18.4,34.6
11/22/2013 2:29:06,18.4,32.3
11/22/2013 2:30:08,18.4,31.1
11/22/2013 2:31:11,18.4,31.3
11/22/2013 2:32:13,18.4,36.8
11/22/2013 2:33:16,18.4,33.2
11/22/2013 2:34:19,18.4,34.1
11/22/2013 2:35:22,18.4,37.3
11/22/2013 2:36:24,18.4,34.2
11/22/2013 2:37:27,18.4,35.4
11/22/2013 2:38:29,18.4,34.5
11/22/2013 2:39:32,18.4,32.9
11/22/2013 2:40:35,18.4,35.1
11/22/2013 2:41:38,18.4,35.4
11/22/2013 2:42:40,18.4,37.4
11/22/2013 2:43:43,18.4,36
11/22/2013 2:44:46,18.4,31.3
11/22/2013 2:45:48,18.4,34.7
11/22/2013 2:46:51,18.4,34.8
11/22/2013 2:47:53,18.4,33.8
11/22/2013 2:48:56,18.4,33.3
11/22/2013 2:49:59,18.4,33.1
11/22/2013 2:51:01,18.4,34.2
11/22/2013 2:52:04,18.3,31.4
11/22/2013 2:53:06,18.4,32.2
11/22/2013 2:54:09,18.3,32.2
11/22/2013 2:55:11,18.3,35
11/22/2013 2:56:14,18.3,36.1
11/22/2013 2:57:17,18.3,33.6
11/22/2013 2:58:20,18.3,33.1
11/22/2013 2:59:22,18.3,33.9
11/22/2013 3:00:25,18.3,35.1
11/22/2013 3:01:28,18.3,30.5
11/22/2013 3:02:32,18.3,31.7
11/22/2013 3:03:35,18.3,31
11/22/2013 3:04:38,18.3,32.1
11/22/2013 3:05:41,18.3,33.1
11/22/2013 3:06:43,18.3,32.1
11/22/2013 3:07:46,18.3,32.4
11/22/2013 3:08:48,18.3,31.4
11/22/2013 3:09:51,18.3,34.6
11/22/2013 3:10:54,18.3,32.5
11/22/2013 3:11:56,18.3,31.6
11/22/2013 3:12:59,18.3,32.8
11/22/2013 3:14:02,18.3,33.3
11/22/2013 3:15:04,18.3,32.8
11/22/2013 3:16:07,18.3,34.1
11/22/2013 3:17:10,18.2,35.2
11/22/2013 3:18:12,18.3,34.8
11/22/2013 3:19:15,18.3,34.8
11/22/2013 3:20:17,18.2,29.9
11/22/2013 3:21:20,18.2,31.5
11/22/2013 3:22:22,18.2,32.5
11/22/2013 3:23:25,18.2,32.1
11/22/2013 3:24:28,18.2,36.3
11/22/2013 3:25:30,18.2,32.8
11/22/2013 3:26:33,18.2,33.3
11/22/2013 3:27:35,18.2,36.1
11/22/2013 3:28:38,18.3,34.1
11/22/2013 3:29:40,18.2,33.4
11/22/2013 3:30:43,18.3,34.3
11/22/2013 3:31:46,18.2,36.2
11/22/2013 3:32:48,18.2,32.5
11/22/2013 3:33:51,18.2,35.2
11/22/2013 3:34:53,18.2,37.7
11/22/2013 3:35:56,18.2,35
11/22/2013 3:36:58,18.2,35.5
11/22/2013 3:38:01,18.2,34.5
11/22/2013 3:39:04,18.2,33.1
11/22/2013 3:40:06,18.2,37.3
11/22/2013 3:41:09,18.2,36.5
11/22/2013 3:42:11,18.2,38.5
11/22/2013 3:43:15,18.2,36.5
11/22/2013 3:44:17,18.2,37
11/22/2013 3:45:20,18.2,33.5
11/22/2013 3:46:22,18.2,33.7
11/22/2013 3:47:25,18.2,34.1
11/22/2013 3:48:28,18.2,35.2
11/22/2013 3:49:30,18.2,36
11/22/2013 3:50:33,18.2,37.2
11/22/2013 3:51:35,18.2,35.6
11/22/2013 3:52:38,18.2,36.4
11/22/2013 3:53:40,18.2,37.1
11/22/2013 3:54:43,18.2,35.9
11/22/2013 3:55:45,18.2,37.1
11/22/2013 3:56:48,18.2,37.6
11/22/2013 3:57:50,18.2,39.8
11/22/2013 3:58:53,18.2,38.4
11/22/2013 3:59:55,18.2,37.8
11/22/2013 4:00:58,18.2,38.2
11/22/2013 4:02:00,18.2,39.2
11/22/2013 4:03:03,18.2,41.1
11/22/2013 4:04:05,18.2,39.3
11/22/2013 4:05:08,18.2,40.1
11/22/2013 4:06:10,18.2,40.3
11/22/2013 4:07:13,18.2,38.9
11/22/2013 4:08:17,18.2,38.8
11/22/2013 4:09:19,18.2,40.1
11/22/2013 4:10:22,18.2,36
11/22/2013 4:11:24,18.1,35.3
11/22/2013 4:12:27,18.1,36.6
11/22/2013 4:13:29,18.1,39.4
11/22/2013 4:14:32,18.1,40.8
11/22/2013 4:15:35,18.1,38.8
11/22/2013 4:16:37,18.1,39.5
11/22/2013 4:17:40,18.1,38.4
11/22/2013 4:18:42,18.1,36.6
11/22/2013 11:34:01,18.2,46
11/22/2013 11:35:03,18.2,43.6
11/22/2013 11:36:06,18.2,44.5
11/22/2013 11:37:09,18.2,43.2
11/22/2013 11:38:11,18.2,44
11/22/2013 11:39:14,18.2,43.5
11/22/2013 11:40:17,18.2,43.8
11/22/2013 11:41:19,18.2,44.9
11/22/2013 11:42:22,18.2,44.1
11/22/2013 11:43:25,18.1,45.6
11/22/2013 11:44:28,18.2,44.5
11/22/2013 11:45:30,18.2,43.1
11/22/2013 11:46:33,18.1,45.7
11/22/2013 11:47:35,18.2,45.4
11/22/2013 11:48:38,18.1,44
11/22/2013 11:49:40,18.2,44.8
11/22/2013 11:50:43,18.2,44.9
11/22/2013 11:51:46,18.2,44.5
11/22/2013 11:52:49,18.1,45.8
11/22/2013 11:53:51,18.2,43.9
11/22/2013 11:54:56,18.2,43.9
11/22/2013 11:55:58,18.2,45.8
11/22/2013 11:57:01,18.2,44.7
11/22/2013 11:58:03,18.2,45.7
11/22/2013 11:59:06,18.2,44.7
11/22/2013 12:00:09,18.2,44.9
11/22/2013 12:01:11,18.2,44.6
11/22/2013 12:02:14,18.2,46.3
11/22/2013 12:03:16,18.2,46.1
11/22/2013 12:04:19,18.2,45.8
11/22/2013 12:05:22,18.2,43.8
11/22/2013 12:06:24,18.2,46.4
11/22/2013 12:07:27,18.3,45.2
11/22/2013 12:08:29,18.2,44.6
11/22/2013 12:09:32,18.2,45.1
11/22/2013 12:10:35,18.3,45.1
11/22/2013 12:11:37,18.3,45.3
11/22/2013 12:12:40,18.3,44.3
11/22/2013 12:13:42,18.3,45.3
11/22/2013 12:14:45,18.3,44.9
11/22/2013 12:15:47,18.3,44.6
11/22/2013 12:16:50,18.3,44.4
11/22/2013 12:17:52,18.3,44.6
11/22/2013 12:18:55,18.3,44.8
11/22/2013 12:19:57,18.3,45.9
11/22/2013 12:21:00,18.3,44
11/22/2013 12:22:03,18.3,42.4
11/22/2013 12:23:05,18.3,44.8
11/22/2013 12:24:08,18.3,47
11/22/2013 12:25:10,18.3,45.2
11/22/2013 12:26:13,18.3,44.2
11/22/2013 12:27:16,18.3,44.7
11/22/2013 12:28:18,18.3,45.7
11/22/2013 12:29:20,18.4,44.3
11/22/2013 12:30:23,18.4,45.7
11/22/2013 12:31:26,18.4,43.5
11/22/2013 12:32:28,18.4,43.9
11/22/2013 12:33:31,18.4,45.2
11/22/2013 12:34:33,18.4,44.9
11/22/2013 12:35:36,18.4,43.9
11/22/2013 12:36:38,18.4,43.9
11/22/2013 12:37:41,18.4,45
11/22/2013 12:38:43,18.4,44.5
11/22/2013 12:39:46,18.4,44.6
11/22/2013 12:40:49,18.4,43.9
11/22/2013 12:41:51,18.4,46.1
11/22/2013 12:42:54,18.4,44.5
11/22/2013 12:43:56,18.4,45.6
11/22/2013 12:44:59,18.4,46.4
11/22/2013 12:46:01,18.4,44.5
11/22/2013 12:47:04,18.5,46
11/22/2013 12:48:07,18.4,45.8
11/22/2013 12:49:09,18.5,45.7
11/22/2013 12:50:12,18.4,45.7
11/22/2013 12:51:14,18.4,46.9
11/22/2013 12:52:17,18.4,46.5
11/22/2013 12:53:19,18.4,46.7
11/22/2013 12:54:22,18.4,47.7
11/22/2013 12:55:25,18.5,48.3
11/22/2013 12:56:27,18.4,48.3
11/22/2013 12:57:30,18.4,56.3
11/22/2013 12:58:32,18.4,50.1
11/22/2013 12:59:35,18.5,49
11/22/2013 13:00:38,18.4,50
11/22/2013 13:01:40,18.4,48.8
11/22/2013 13:02:43,18.4,48.9
11/22/2013 13:03:46,18.4,48.2
11/22/2013 13:04:48,18.4,48.9
11/22/2013 13:05:51,18.3,48
11/22/2013 13:06:53,18.3,47.9
11/22/2013 13:07:56,18.3,49.2
11/22/2013 13:08:59,18.3,50.3
11/22/2013 13:10:01,18.3,48.1
11/22/2013 13:11:04,18.3,48.5
11/22/2013 13:12:07,18.3,49.7
11/22/2013 13:13:09,18.3,47.3
11/22/2013 13:14:12,18.3,49.6
11/22/2013 13:15:14,18.3,51.4
11/22/2013 13:16:17,18.3,51.1
11/22/2013 13:17:20,18.3,49.4
11/22/2013 13:18:22,18.3,48
11/22/2013 13:19:25,18.3,49.6
11/22/2013 13:20:27,18.3,48.6
11/22/2013 13:21:30,18.3,48.4
11/22/2013 13:22:32,18.3,49.3
11/22/2013 13:23:35,18.3,49
11/22/2013 13:24:38,18.3,50
11/22/2013 13:25:40,18.3,49.2
11/22/2013 13:26:43,18.3,48.3
11/22/2013 13:27:45,18.3,47.6
11/22/2013 13:28:48,18.3,49.3
11/22/2013 13:29:50,18.3,49
11/22/2013 13:30:53,18.3,50.1
11/22/2013 13:31:56,18.3,50.1
11/22/2013 13:32:58,18.3,48.4
11/22/2013 13:34:01,18.3,49.2
11/22/2013 13:35:04,18.4,49.5
11/22/2013 13:36:06,18.4,49.4
11/22/2013 13:37:09,18.4,51.7
11/22/2013 13:38:11,18.4,50.4
11/22/2013 13:39:14,18.4,50.5
11/22/2013 13:40:17,18.4,49
11/22/2013 13:41:20,18.4,47.7
11/22/2013 13:42:22,18.4,49.3
11/22/2013 13:43:25,18.4,50.3
11/22/2013 13:44:27,18.4,49.7
11/22/2013 13:45:30,18.4,48.8
11/22/2013 13:46:32,18.4,49.3
11/22/2013 13:47:35,18.4,49.8
11/22/2013 13:48:37,18.4,48.2
11/22/2013 13:49:40,18.4,49.3
11/22/2013 13:50:43,18.4,49.8
11/22/2013 13:51:45,18.4,48.7
11/22/2013 13:52:48,18.4,47.6
11/22/2013 13:53:51,18.4,47.7
11/22/2013 13:54:53,18.5,49
11/22/2013 13:55:56,18.5,48.5
11/22/2013 13:56:58,18.4,51.7
11/22/2013 13:58:01,18.5,49.7
11/22/2013 13:59:03,18.5,46.7
11/22/2013 14:00:06,18.5,49.8
11/22/2013 14:01:09,18.5,47.2
11/22/2013 14:02:11,18.5,48.1
11/22/2013 14:03:14,18.5,47.9
11/22/2013 14:04:17,18.5,49.1
11/22/2013 14:05:20,18.5,48.7
11/22/2013 14:06:22,18.5,49.1
11/22/2013 14:07:25,18.5,48.9
11/22/2013 14:08:28,18.5,47.7
11/22/2013 14:09:30,18.5,48.8
11/22/2013 14:10:33,18.5,47.3
11/22/2013 14:11:35,18.5,47.4
11/22/2013 14:12:38,18.5,47.6
11/22/2013 14:13:41,18.5,48
11/22/2013 14:14:43,18.5,48.1
11/22/2013 14:15:46,18.5,47.9
11/22/2013 14:16:49,18.5,47.1
11/22/2013 14:17:51,18.5,46.4
11/22/2013 14:18:54,18.5,49.5
11/22/2013 14:19:57,18.5,48.6
11/22/2013 14:21:04,18.5,50.4
11/22/2013 14:22:07,18.5,48.7
11/22/2013 14:23:10,18.5,50.1
11/22/2013 14:24:12,18.6,48.4
11/22/2013 14:25:15,18.6,48.6
11/22/2013 14:26:17,18.6,50.2
11/22/2013 14:27:20,18.6,49.1
11/22/2013 14:28:23,18.6,50.2
11/22/2013 14:29:25,18.6,50.3
11/22/2013 14:30:28,18.6,47.9
11/22/2013 14:31:31,18.6,47.5
11/22/2013 14:32:33,18.6,48.1
11/22/2013 14:33:36,18.6,49.2
11/22/2013 14:34:39,18.6,51.2
11/22/2013 14:35:41,18.6,50.9
11/22/2013 14:36:44,18.5,49.1
11/22/2013 14:37:47,18.5,51.5
11/22/2013 14:38:49,18.5,50.8
11/22/2013 14:39:52,18.5,49.9
11/22/2013 14:40:55,18.5,51.4
11/22/2013 14:41:58,18.5,50.2
11/22/2013 14:43:00,18.5,49.8
11/22/2013 14:44:09,18.5,49.5
11/22/2013 14:45:11,18.5,50.6
11/22/2013 14:46:14,18.5,50.5
11/22/2013 14:47:17,18.5,50.4
11/22/2013 14:48:19,18.5,50.8
11/22/2013 14:49:22,18.4,50
11/22/2013 14:50:25,18.5,48
11/22/2013 14:51:28,18.5,49.5
11/22/2013 14:52:30,18.5,47.3
11/22/2013 14:53:33,18.5,51.6
11/22/2013 14:54:36,18.4,51.3
11/22/2013 14:55:38,18.4,48.4
11/22/2013 14:56:41,18.4,49.2
11/22/2013 14:57:44,18.4,49.1
11/22/2013 14:58:46,18.4,48.5
11/22/2013 14:59:49,18.4,47.1
11/22/2013 15:00:51,18.4,49.9
11/22/2013 15:01:59,18.4,47.6
11/22/2013 15:03:01,18.4,48.9
11/22/2013 15:04:04,18.4,49.2
11/22/2013 15:05:07,18.4,47.2
11/22/2013 15:06:09,18.4,49.2
11/22/2013 15:07:12,18.4,48.5
11/22/2013 15:08:15,18.5,47.9
11/22/2013 15:09:17,18.4,49.6
11/22/2013 15:10:20,18.4,49.7
11/22/2013 15:11:23,18.4,50.6
11/22/2013 15:12:25,18.4,51.5
11/22/2013 15:13:28,18.4,50.2
11/22/2013 15:14:31,18.4,50.8
11/22/2013 15:15:33,18.4,50.5
11/22/2013 15:16:36,18.4,51.8
11/22/2013 15:17:38,18.4,51
11/22/2013 15:18:41,18.4,49.4
11/22/2013 15:19:44,18.4,50.8
11/22/2013 15:20:46,18.4,50.9
11/22/2013 15:21:49,18.4,51.2
11/22/2013 15:22:52,18.4,52.9
11/22/2013 15:23:54,18.4,49.7
11/22/2013 15:24:57,18.4,51.9
11/22/2013 15:26:00,18.4,51.3
11/22/2013 15:27:02,18.4,51.7
11/22/2013 15:28:05,18.4,51.2
11/22/2013 15:29:08,18.4,52.1
11/22/2013 15:30:10,18.4,49.4
11/22/2013 15:31:13,18.4,51.1
11/22/2013 15:32:16,18.4,49.4
11/22/2013 15:33:18,18.4,52.1
11/22/2013 15:34:21,18.4,48.9
11/22/2013 15:35:24,18.4,50.8
11/22/2013 15:36:26,18.4,50.1
11/22/2013 15:37:29,18.4,50.2
11/22/2013 15:38:31,18.4,53.4
11/22/2013 15:39:34,18.4,51
11/22/2013 15:40:37,18.4,51.2
11/22/2013 15:41:39,18.4,51.6
11/22/2013 15:42:42,18.4,49.3
11/22/2013 15:43:45,18.4,50.3
11/22/2013 15:44:47,18.4,51.4
11/22/2013 15:45:50,18.4,50.6
11/22/2013 15:46:52,18.4,51.3
11/22/2013 15:47:55,18.4,51.1
11/22/2013 15:48:57,18.4,50.9
11/22/2013 15:50:00,18.4,51.3
11/22/2013 15:51:03,18.4,50.3
11/22/2013 15:52:05,18.4,50
11/22/2013 15:53:08,18.4,53.1
11/22/2013 15:54:10,18.4,52.8
11/22/2013 15:55:14,18.4,51.8
11/22/2013 15:56:17,18.4,52.6
11/22/2013 15:57:20,18.4,54.2
11/22/2013 15:58:22,18.4,52.6
11/22/2013 15:59:25,18.4,52
11/22/2013 16:00:28,18.4,52.9
11/22/2013 16:01:31,18.4,49.9
11/22/2013 16:02:33,18.4,52.1
11/22/2013 16:03:36,18.4,53
11/22/2013 16:04:43,18.4,51.2
11/22/2013 16:05:45,18.4,52.7
11/22/2013 16:06:48,18.4,52.4
11/22/2013 16:07:51,18.4,51.7
11/22/2013 16:08:53,18.4,52.4
11/22/2013 16:09:56,18.4,50.9
11/22/2013 16:10:59,18.4,50.4
11/22/2013 16:12:01,18.4,52.5
11/22/2013 16:13:04,18.4,51.1
11/22/2013 16:14:07,18.4,52.4
11/22/2013 16:15:09,18.4,52.8
11/22/2013 16:16:12,18.3,51.3
11/22/2013 16:17:15,18.4,52.9
11/22/2013 16:18:18,18.4,51.6
11/22/2013 16:19:20,18.4,52.4
11/22/2013 16:20:23,18.4,49.7
11/22/2013 16:21:26,18.4,49.3
11/22/2013 16:22:29,18.4,52.6
11/22/2013 16:23:31,18.4,52.1
11/22/2013 16:24:34,18.4,50.7
11/22/2013 16:25:37,18.4,49.9
11/22/2013 16:26:39,18.4,50.2
11/22/2013 16:27:42,18.4,49.5
11/22/2013 16:28:45,18.4,48.7
11/22/2013 16:29:47,18.4,50
11/22/2013 16:30:50,18.4,49.8
11/22/2013 16:31:52,18.4,50
11/22/2013 16:32:55,18.4,49.3
11/22/2013 16:33:58,18.4,50.4
11/22/2013 16:35:00,18.4,51.1
11/22/2013 16:36:03,18.4,50.4
11/22/2013 16:37:05,18.4,49.7
11/22/2013 16:38:08,18.4,48.7
11/22/2013 16:39:10,18.4,52.1
11/22/2013 16:40:13,18.4,50.8
11/22/2013 16:41:16,18.4,50.1
11/22/2013 16:42:18,18.3,50.8
11/22/2013 16:43:21,18.4,50.6
11/22/2013 16:44:23,18.4,48.3
11/22/2013 16:45:26,18.4,50.2
11/22/2013 16:46:28,18.4,50.2
11/22/2013 16:47:31,18.4,49.8
11/22/2013 16:48:34,18.4,50.7
11/22/2013 16:49:36,18.4,48.6
11/22/2013 16:50:39,18.3,49
11/22/2013 16:51:41,18.4,48.6
11/22/2013 16:52:44,18.4,50.1
11/22/2013 16:53:47,18.3,49.1
11/22/2013 16:54:49,18.3,48.3
11/22/2013 16:55:52,18.3,50
11/22/2013 16:56:54,18.3,51.2
11/22/2013 16:57:57,18.3,51.9
11/22/2013 16:59:00,18.3,52.2
11/22/2013 17:00:07,18.3,50.7
11/22/2013 17:01:10,18.3,54
11/22/2013 17:02:12,18.3,53.9
11/22/2013 17:03:15,18.3,52.3
11/22/2013 17:04:18,18.3,49.8
11/22/2013 17:05:20,18.3,50.7
11/22/2013 17:06:23,18.3,49.3
11/22/2013 17:07:26,18.3,49.6
11/22/2013 17:08:28,18.3,51.1
11/22/2013 17:09:31,18.3,50.1
11/22/2013 17:10:33,18.3,48.7
11/22/2013 17:11:36,18.3,49.2
11/22/2013 17:12:38,18.3,49.9
11/22/2013 17:13:41,18.3,50
11/22/2013 17:14:44,18.2,49
11/22/2013 17:15:46,18.2,50.7
11/22/2013 17:16:49,18.2,49.2
11/22/2013 17:17:52,18.2,51.8
11/22/2013 17:18:54,18.2,49.2
11/22/2013 17:19:57,18.2,48.2
11/22/2013 17:20:59,18.2,52.2
11/22/2013 17:22:02,18.2,50.9
11/22/2013 17:23:05,18.2,52
11/22/2013 17:24:07,18.1,52.7
11/22/2013 17:25:10,18.2,52.3
11/22/2013 17:26:13,18.1,50
11/22/2013 17:27:15,18.1,50.3
11/22/2013 17:28:18,18.1,49.2
11/22/2013 17:29:21,18.1,48.8
11/22/2013 17:30:23,18.1,50.4
11/22/2013 17:31:26,18.1,49.8
11/22/2013 17:32:29,18.1,49.8
11/22/2013 17:33:31,18.1,48.1
11/22/2013 17:34:34,18.1,49.7
11/22/2013 17:35:36,18,50.4
11/22/2013 17:36:39,18.1,49.6
11/22/2013 17:37:41,18,51.9
11/22/2013 17:38:44,18,50.9
11/22/2013 17:39:47,18,53.3
11/22/2013 17:40:49,18,51.3
11/22/2013 17:41:52,18,52.5
11/22/2013 17:42:54,18,51.5
11/22/2013 17:43:57,18,52.2
11/22/2013 17:45:00,18,52.9
11/22/2013 17:46:02,18,50.9
11/22/2013 17:47:05,18,51.6
11/22/2013 17:48:07,18,52.9
11/22/2013 17:49:10,18,49.6
11/22/2013 17:50:18,18,52.3
11/22/2013 17:51:20,17.9,52.5
11/22/2013 17:52:23,17.9,52.3
11/22/2013 17:53:26,17.9,50.2
11/22/2013 17:54:29,17.9,50.8
11/22/2013 17:55:31,17.9,49.4
11/22/2013 17:56:34,17.9,50
11/22/2013 17:57:37,17.9,49
11/22/2013 17:58:39,17.9,51.7
11/22/2013 17:59:42,17.9,50.8
11/22/2013 18:00:45,17.9,50.7
11/22/2013 18:01:47,17.9,49.9
11/22/2013 18:02:50,17.8,50.2
11/22/2013 18:03:53,17.8,48.7
11/22/2013 18:05:00,17.9,51.9
11/22/2013 18:06:03,17.8,51.4
11/22/2013 18:07:06,17.8,50.2
11/22/2013 18:08:08,17.8,53.9
11/22/2013 18:09:11,17.8,52.5
11/22/2013 18:10:14,17.8,50.3
11/22/2013 18:11:16,17.7,51.5
11/22/2013 18:12:19,17.8,50.5
11/22/2013 18:13:22,17.8,51.6
11/22/2013 18:14:24,17.7,50
11/22/2013 18:15:27,17.7,52.9
11/22/2013 18:16:30,17.7,49.6
11/22/2013 18:17:32,17.7,49.8
11/22/2013 18:18:35,17.7,51.5
11/22/2013 18:19:38,17.7,51.8
11/22/2013 18:20:40,17.7,50.9
11/22/2013 18:21:43,17.7,50.7
11/22/2013 18:22:46,17.7,50.3
11/22/2013 18:23:49,17.7,50.2
11/22/2013 18:24:51,17.7,49.5
11/22/2013 18:25:54,17.6,49.8
11/22/2013 18:26:57,17.6,51.7
11/22/2013 18:28:00,17.6,48.6
11/22/2013 18:29:02,17.7,48.8
11/22/2013 18:30:05,17.6,51.4
11/22/2013 18:31:08,17.6,49.6
11/22/2013 18:32:10,17.6,50.6
11/22/2013 18:33:14,17.6,50.4
11/22/2013 18:34:17,17.6,51.1
11/22/2013 18:35:20,17.6,50.8
11/22/2013 18:36:22,17.6,50.8
11/22/2013 18:37:25,17.6,48.9
11/22/2013 18:38:28,17.6,52.9
11/22/2013 18:39:31,17.6,50.2
11/22/2013 18:40:33,17.6,48.6
11/22/2013 18:41:36,17.6,50.3
11/22/2013 18:42:39,17.5,50.6
11/22/2013 18:43:41,17.6,49.4
11/22/2013 18:44:44,17.6,52.9
11/22/2013 18:45:47,17.6,50.5
11/22/2013 18:46:49,17.6,51
11/22/2013 18:47:52,17.5,52.4
11/22/2013 18:48:55,17.5,50.8
11/22/2013 18:49:57,17.5,48.8
11/22/2013 18:51:00,17.5,49.6
11/22/2013 18:52:03,17.6,51.4
11/22/2013 18:53:05,17.5,50.8
11/22/2013 18:54:08,17.5,50
11/22/2013 18:55:11,17.5,50.2
11/22/2013 18:56:13,17.5,49
11/22/2013 18:57:16,17.5,50.7
11/22/2013 18:58:19,17.5,49.9
11/22/2013 18:59:22,17.5,51.3
11/22/2013 20:25:14,17.3,54.5
11/22/2013 20:26:17,17.3,50.9
11/22/2013 20:27:20,17.3,54.2
11/22/2013 20:28:22,17.3,53.1
11/22/2013 20:29:25,17.2,53.6
11/22/2013 20:30:27,17.2,55.2
11/22/2013 20:31:30,17.2,52.2
11/22/2013 20:32:32,17.2,50.4
11/22/2013 20:33:35,17.2,52
11/22/2013 20:34:38,17.2,54.1
11/22/2013 20:35:40,17.2,51.6
11/22/2013 20:36:43,17.2,55.4
11/22/2013 20:37:45,17.2,53.9
11/22/2013 20:38:48,17.2,52.6
11/22/2013 20:39:50,17.2,53.6
11/22/2013 20:40:53,17.2,54.1
11/22/2013 20:41:55,17.2,53
11/22/2013 20:42:58,17.2,52.1
11/22/2013 20:44:01,17.2,54.3
11/22/2013 20:45:04,17.2,55.2
11/22/2013 20:46:06,17.2,52.7
11/22/2013 20:47:09,17.1,52.2
11/22/2013 20:48:11,17.1,53.6
11/22/2013 20:49:14,17.1,52.9
11/22/2013 20:50:17,17.1,56.8
11/22/2013 20:51:19,17.2,52.7
11/22/2013 20:52:22,17.1,55.5
11/22/2013 20:53:24,17.1,56.1
11/22/2013 20:54:27,17.1,55.5
11/22/2013 20:55:29,17.1,55.7
11/22/2013 20:56:32,17.1,52.3
11/22/2013 20:57:34,17.1,54.2
11/22/2013 20:58:37,17.1,56.3
11/22/2013 20:59:40,17.1,55.2
11/22/2013 21:00:42,17.1,54.9
11/22/2013 21:01:45,17.1,52.8
11/22/2013 21:02:47,17.1,54.6
11/22/2013 21:03:50,17.1,55.6
11/22/2013 21:04:52,17.1,55.9
11/22/2013 21:05:55,17,54.9
11/22/2013 21:06:57,17,55.2
11/22/2013 21:08:00,17,52.8
11/22/2013 21:09:02,17,54.9
11/22/2013 21:10:05,17,55.5
11/22/2013 21:11:07,17,53.3
11/22/2013 21:12:10,17,53.2
11/22/2013 21:13:13,17,55.5
11/22/2013 21:14:15,17,53.6
11/22/2013 21:15:18,17,54.7
11/22/2013 21:16:20,17,55.6
11/22/2013 21:17:23,17,54.4
11/22/2013 21:18:25,17,56.2
11/22/2013 21:19:28,17,54.5
11/22/2013 21:20:31,17,53.8
11/22/2013 21:21:33,16.9,54.3
11/22/2013 21:22:36,17,57.5
11/22/2013 21:23:38,17,52
11/22/2013 21:24:41,17,57.1
11/22/2013 21:25:43,17,55.7
11/22/2013 21:26:46,17,53.4
11/22/2013 21:27:48,17,51.8
11/22/2013 21:28:51,17,55.5
11/22/2013 21:29:53,16.9,53
11/22/2013 21:30:56,16.9,54.6
11/22/2013 21:31:59,16.9,54.6
11/22/2013 21:33:01,16.9,53.2
11/22/2013 21:34:04,17,54
11/22/2013 21:35:06,16.9,54.8
11/22/2013 21:36:09,16.9,56.6
11/22/2013 21:37:12,17,58
11/22/2013 21:38:14,16.9,54.5
11/22/2013 21:39:17,16.9,57.4
11/22/2013 21:40:19,16.9,54.1
11/22/2013 21:41:22,16.9,56.9
11/22/2013 21:42:25,16.9,53.9
11/22/2013 21:43:27,16.9,53
11/22/2013 21:44:30,16.9,53
11/22/2013 21:45:33,16.9,54.2
11/22/2013 21:46:35,16.9,54.5
11/22/2013 21:47:38,16.9,55.9
11/22/2013 21:48:40,16.9,53.7
11/22/2013 21:49:43,16.9,55.9
11/22/2013 21:50:46,16.9,53
11/22/2013 21:51:48,16.9,53.8
11/22/2013 21:52:51,16.9,53.4
11/22/2013 21:53:53,16.9,55.8
11/22/2013 21:54:56,16.9,53.2
11/22/2013 21:55:59,16.8,53.1
11/22/2013 21:57:01,16.8,55.1
11/22/2013 21:58:04,16.8,56.9
11/22/2013 21:59:06,16.8,54.5
11/22/2013 22:00:09,16.8,56.7
11/22/2013 22:01:12,16.8,53.7
11/22/2013 22:02:14,16.8,55.7
11/22/2013 22:03:17,16.8,56.2
11/22/2013 22:04:19,16.8,54
11/22/2013 22:05:22,16.8,53.5
11/22/2013 22:06:24,16.8,51.9
11/22/2013 22:07:27,16.8,54.5
11/22/2013 22:08:29,16.8,55.3
11/22/2013 22:09:32,16.8,56.2
11/22/2013 22:10:35,16.8,54.6
11/22/2013 22:11:37,16.8,55.7
11/22/2013 22:12:40,16.8,55.7
11/22/2013 22:13:42,16.8,56
11/22/2013 22:14:45,16.8,55.9
11/22/2013 22:15:47,16.8,56.4
11/22/2013 22:16:50,16.8,54.8
11/22/2013 22:17:52,16.8,54.6
11/22/2013 22:18:55,16.7,54.6
11/22/2013 22:19:57,16.7,55
11/22/2013 22:21:00,16.8,57.6
11/22/2013 22:22:02,16.8,55.5
11/22/2013 22:23:05,16.8,54.7
11/22/2013 22:24:08,16.7,55.6
11/22/2013 22:25:11,16.7,53.5
11/22/2013 22:26:13,16.7,56.5
11/22/2013 22:27:16,16.7,54.5
11/22/2013 22:28:18,16.8,54.1
